date,tar1,tar2,tar3,tar4,tar5,tar6,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var89,var90,var91,var92,var93,var94,var95,var96,var97,var98,var99,var100,var101,var110,var111,var116,var117,var118,var119,var120,var131,var132,var137,var138,identify
2004-12-01,73.86,85.8,69.8,76.1,57.03,65.5,192.4738653,330.9855863,138.9673128,273.5499159,255.1477397,355.1016601,155,1273.32636,119.9973808,192.4738653,330.9855863,138.9673128,273.5499159,255.1477397,355.1016601,155,1273.32636,119.9973808,58.50936377,58.11588501,53.27945249,58.50936377,58.11588501,53.27945249,69.85044865,70.27323494,69.76396773,68.98175987,68.44616761,67.3662224,67.88350289,68.92106307,70.09252811,72.84794066,70.66783489,98.70767381,72.93394478,70.805761,98.70767381,32.1711287,89.90757463,119.6144174,87.5775092,80.35139602,63.48539211,81.73,90.85971156,78.40431914,81.54549066,82.17498764,76.87826436,61.62674651,45.9620574,73.30420969,96.51470345,96.51470345,69.62332928,70.05714286,71.4953271,45.53935539,45.53935539,71.47695072,61.68469764,60
2005-01-01,84.06,86.83,75.2,84.9,57.13,69.11,66.92973219,96.32255551,55.57578859,66.52357567,67.78769257,60.92146988,67.11746032,450.8891213,55.10574908,66.92973219,96.32255551,55.57578859,66.52357567,67.78769257,60.92146988,67.11746032,450.8891213,55.10574908,58.61088341,58.14722691,53.37887019,58.61088341,58.14722691,53.37887019,69.85044865,70.34303949,69.76396773,68.98175987,68.58534646,67.49552417,68.02313984,68.99047997,70.16217292,72.92601991,70.74571651,99.29873773,73.00224412,70.805761,99.29873773,38.81526283,88.43089345,119.6623159,88.57593274,78.13342611,63.40338288,81.73,90.85971156,78.40431914,81.56535558,82.16510133,77.56126959,52.23552894,47.84892729,80.54805401,95.35018276,95.35018276,69.74483597,70.28571429,71.72897196,45.84124641,45.84124641,71.27928675,61.39203302,61
2005-02-01,83.79,86.72,75.38,85.44,57.13,69.18,47.17484992,47.39384496,47.09095834,34.38304887,32.17442546,44.17086364,53.08730159,236.5062762,47.34645102,47.17484992,47.39384496,47.09095834,34.38304887,32.17442546,44.17086364,53.08730159,236.5062762,47.34645102,58.61088341,58.14722691,53.37887019,58.61088341,58.14722691,53.37887019,69.86041874,70.35301157,69.7739269,68.97173782,68.65493588,67.5651482,68.06303611,69.08964697,70.20196995,73.2188171,70.95015576,100.8916049,73.30471265,71.01985208,100.8916049,38.81526283,88.83459046,122.2248832,90.7094062,70.14003653,63.40338288,81.73,90.85971156,78.40431914,81.56535558,82.16510133,77.56126959,63.27345309,51.88430481,87.25178713,93.89912385,93.89912385,70.10935601,70.4,71.96261682,46.04677907,46.04677907,71.50736056,61.51585267,62
2005-03-01,83.26,86.64,75.2,85.35,57.13,69.06,111.6642604,140.3856642,100.5703708,105.024211,108.8096641,88.24846111,114.7333333,532.7405858,101.6500786,111.6642604,140.3856642,100.5703708,105.024211,108.8096641,88.24846111,114.7333333,532.7405858,101.6500786,58.61088341,58.14722691,53.37887019,58.61088341,58.14722691,53.37887019,70.01994018,70.5225369,69.92331441,69.20224494,68.81399742,67.764074,68.26251745,69.16898056,70.33131032,73.43353504,71.24221184,100.5009016,73.50961069,71.30206306,100.5009016,38.81526283,91.52236269,124.2845168,94.4718865,72.01878751,63.40338288,81.73,90.85971156,78.40431914,81.5852205,82.16510133,77.65166734,78.73253493,49.5408514,82.10484512,92.52704664,92.52704664,70.71688943,70.74285714,72.07943925,46.48878602,46.48878602,71.78104914,61.78975674,63
2005-04-01,83.57,86.67,75.57,85.31,57.13,69.16,86.49898501,87.81456954,85.99205394,91.54160514,65.91463928,205.1109868,84.16825397,359.9372385,75.53693033,86.49898501,87.81456954,85.99205394,91.54160514,65.91463928,205.1109868,84.16825397,359.9372385,75.53693033,58.61088341,58.14722691,53.37887019,58.61088341,58.14722691,53.37887019,70.07976072,70.50259274,70.03286525,69.27239928,69.06253107,67.97294609,68.65150608,69.33756446,70.41090439,73.51161429,71.31035826,100.2003606,73.59742414,71.37018295,100.2003606,38.81526283,96.55795177,127.3619926,98.93851813,72.01878751,63.40338288,81.73,90.85971156,78.40431914,80.5125149,80.73158675,77.892728,66.85628743,46.75107477,84.56711676,92.84389178,92.84389178,70.95990279,70.85714286,72.19626168,46.70857666,46.70857666,72.19434653,62.01238196,64
2005-05-01,83.48,86.63,75.14,85.46,57.13,69.1,108.112333,109.1079081,107.7293523,92.76760878,81.63986868,142.0817012,115.2047619,450.41841,104.7128732,108.112333,109.1079081,107.7293523,92.76760878,81.63986868,142.0817012,115.2047619,450.41841,104.7128732,58.61088341,58.14722691,53.37887019,58.61088341,58.14722691,53.37887019,70.00997009,70.3829278,69.97311025,69.22228904,68.94323491,67.82375174,68.48194694,69.29789766,70.22186847,73.2188171,71.0961838,99.00821479,73.30471265,71.15609186,99.00821479,38.81526283,95.93115904,124.9191714,94.97635313,77.50717578,63.40338288,81.73,90.85971156,78.40431914,79.80731029,79.84181908,77.892728,73.11377246,49.77324728,86.90230342,92.04213581,92.04213581,70.95990279,71.08571429,72.42990654,47.09413424,47.09413424,72.58552768,62.08242136,65
2005-06-01,82.25,86.8,74.7,85.67,57.13,68.9,123.4522737,112.1036229,127.8383097,103.9012329,74.46333866,234.3592613,132.4888889,579.8117155,118.4880828,123.4522737,112.1036229,127.8383097,103.9012329,74.46333866,234.3592613,132.4888889,579.8117155,118.4880828,58.61088341,58.14722691,53.37887019,58.61088341,58.14722691,53.37887019,69.69092722,70.01396091,69.67433523,69.08198036,68.78417338,67.60493336,68.35228406,69.23839746,69.90349219,72.55514347,70.45366044,98.70767381,72.64123329,70.52355002,98.70767381,38.81526283,96.49421013,126.0687343,98.83342091,77.50717578,63.40338288,81.73,90.85971156,78.40431914,79.00278109,78.88284726,77.68179992,71.37724551,51.72013995,101.3979349,92.83746303,92.83746303,70.83839611,71.31428571,72.54672897,47.40713654,47.40713654,73.17713733,62.18622975,66
2005-07-01,81.96,86.67,74.68,85.99,57.25,68.95,84.96835615,88.25866771,83.69853118,66.1355129,42.74349693,169.8004104,93.67301587,653.8179916,76.14097695,84.96835615,88.25866771,83.69853118,66.1355129,42.74349693,169.8004104,93.67301587,653.8179916,76.14097695,58.84671165,58.32794297,53.73127042,58.84671165,58.32794297,53.73127042,69.69092722,69.9740726,69.70421273,69.02184807,68.91341088,67.67455739,68.51186914,69.42681476,69.90349219,72.77962132,70.53154206,100.6010819,72.86564543,70.59166991,100.6010819,37.29431646,102.0716031,129.7928392,109.0909091,73.13212142,63.40338288,81.73,90.85971156,78.40431914,77.95987286,77.65694513,77.32020892,77.44510978,57.01086566,113.7013503,95.27762981,95.27762981,71.20291616,71.54285714,72.6635514,47.84870898,47.84870898,73.7839519,62.25376774,67
2005-08-01,81.9,86.64,74.71,86.18,57.25,68.98,67.78297637,55.13439813,72.67035878,58.43263848,41.74593821,132.3820183,72.1047619,221.4958159,67.42895495,67.78297637,55.13439813,72.67035878,58.43263848,41.74593821,132.3820183,72.1047619,221.4958159,67.42895495,58.84671165,58.32794297,53.73127042,58.84671165,58.32794297,53.73127042,69.64107677,69.86437974,69.67433523,69.02184807,68.88358684,67.59498707,68.45202474,69.53589845,69.81394886,72.77962132,70.59968847,99.49909838,72.86564543,70.6597898,99.49909838,37.29431646,104.2813131,132.2356604,108.0819758,76.70696703,64.15171707,81.73,90.85971156,78.40431914,77.34406039,76.90558576,77.20972278,83.84231537,55.57647518,109.3566322,93.7834065,93.7834065,71.68894289,71.88571429,72.78037383,48.36134689,48.36134689,74.05211141,62.37758739,68
2005-09-01,81.78,86.66,74.57,86.36,57.25,68.96,68.74151912,78.91702376,64.81158199,69.59717023,53.67034262,140.1790711,68.34603175,392.625523,58.19637245,68.74151912,78.91702376,64.81158199,69.59717023,53.67034262,140.1790711,68.34603175,392.625523,58.19637245,58.84671165,58.32794297,53.73127042,58.84671165,58.32794297,53.73127042,69.66101695,69.8344635,69.7440494,69.03187011,69.02276568,67.69444997,68.52184321,69.79373265,69.84379664,72.71130197,70.45366044,100,72.78758903,70.52355002,100,37.29431646,108.6794858,137.3607951,111.434577,76.70696703,64.15171707,81.73,90.85971156,78.40431914,76.46007151,75.81809194,77.06910406,90.92814371,62.63966839,128.5782367,94.53281414,94.53281414,72.05346294,72.11428571,73.01401869,48.30605782,48.30605782,74.23042366,62.88162091,69
2005-10-01,82.01,86.75,74.69,87.24,57.25,69.14,70.68574344,58.25866771,75.48759933,70.07452179,43.09706204,189.6288006,70.96825397,246.6527197,65.46948664,70.68574344,58.25866771,75.48759933,70.07452179,43.09706204,189.6288006,70.96825397,246.6527197,65.46948664,58.84671165,58.32794297,53.73127042,58.84671165,58.32794297,53.73127042,69.63110668,69.7447148,69.75400856,68.98175987,69.04264837,67.72428884,68.53181728,69.88298294,69.71445627,72.84794066,70.59968847,100.7012623,72.93394478,70.6597898,100.7012623,37.29431646,110.0180601,134.9299485,111.5291645,79.62077064,64.15171707,81.73,90.85971156,78.40431914,75.46682559,74.49332674,77.37042989,86.32734531,59.41280281,127.6965846,96.08673291,96.08673291,72.29647631,72.34285714,73.13084112,48.35983323,48.35983323,74.20692515,63.30936152,70
2005-11-01,81.65,86.68,74.43,87.98,57.25,69.15,82.83633127,89.58317102,80.2311582,110.1308424,72.59449449,276.478269,70.22063492,300.6799163,63.00746464,82.83633127,89.58317102,80.2311582,110.1308424,72.59449449,276.478269,70.22063492,300.6799163,63.00746464,58.84671165,58.32794297,53.73127042,58.84671165,58.32794297,53.73127042,69.59122632,69.7447148,69.69425356,68.96171577,68.87364549,67.48557788,68.16277678,70.05156684,69.54531887,72.99433925,70.81386293,99.70947706,73.15835691,70.94200078,99.70947706,37.29431646,106.9797089,130.5592145,106.2532843,88.78837958,59.32342389,81.73,90.85971156,78.40431914,75.28804132,74.22639644,77.48091603,92.15568862,66.56064353,152.5893566,95.64406811,95.64406811,72.66099635,73.02857143,73.48130841,48.37283063,48.37283063,74.20277835,63.45819523,71
2005-12-01,81.37,86.58,73.39,88.26,57.25,68.96,160.0180202,220.8414492,136.5232964,224.4342182,198.0722283,341.2609588,130.2444444,503.7656904,118.5535621,160.0180202,220.8414492,136.5232964,224.4342182,198.0722283,341.2609588,130.2444444,503.7656904,118.5535621,58.84671165,58.32794297,53.73127042,58.84671165,58.32794297,53.73127042,69.57128614,69.70482649,69.67433523,68.94167168,69.02276568,67.68450368,68.32236186,70.21023403,69.39607999,72.84794066,70.88200935,96.01282308,72.93394478,71.01985208,96.01282308,37.29431646,105.5986402,129.7928392,106.1481871,89.85822388,59.32342389,81.73,90.85971156,78.40431914,74.97020262,73.83094414,77.48091603,89.42115768,70.76377702,157.7521843,94.05708723,94.05708723,73.14702309,73.48571429,73.71495327,48.69689171,48.69689171,74.3451517,63.55825152,72
2006-01-01,81.16,86.71,72.7,89.21,58.93,69.81,71.35878592,58.56641995,76.3017698,43.76180501,44.57445913,40.16041783,84.11428571,232.4267782,79.47223677,71.35878592,58.56641995,76.3017698,43.76180501,44.57445913,40.16041783,84.11428571,232.4267782,79.47223677,60.74973201,60.01573763,55.08583653,60.74973201,60.01573763,55.08583653,70.08973081,70.27323494,70.16233443,69.51292844,69.6093051,68.40063656,68.88090963,70.66640222,69.95323848,72.40874488,70.59968847,93.81887397,72.5631769,70.73764111,93.81887397,38.43280263,107.2240518,131.0741229,109.1960063,88.58832739,59.32342389,81.73,90.85971156,78.40431914,74.98013508,73.81117153,77.57131378,94.06187625,71.81340611,153.3042097,90.64801719,90.64801719,73.63304982,74.05714286,74.06542056,49.04991759,49.04991759,74.59257723,63.78838096,73
2006-02-01,80.9,86.46,72.82,89.13,58.93,69.77,60.21450515,82.65290222,51.5470744,68.55317834,68.49061369,68.83044208,56.36031746,258.6297071,50.02946569,60.21450515,82.65290222,51.5470744,68.55317834,68.49061369,68.83044208,56.36031746,258.6297071,50.02946569,60.74973201,60.01573763,55.08583653,60.74973201,60.01573763,55.08583653,70.06979063,70.22337455,70.13245693,69.58308278,69.56953972,68.32106624,68.85098743,70.66640222,69.90349219,72.04762834,70.3173676,92.63674614,72.20216606,70.44569872,92.63674614,38.43280263,108.1801764,131.5890313,109.3011035,88.58832739,59.32342389,81.73,90.85971156,78.40431914,75.00993246,73.85071676,77.57131378,97.63473054,70.3646512,152.2954726,89.10420072,89.10420072,73.87606318,74.17142857,74.41588785,49.39004635,49.39004635,74.92985002,64.06353574,74
2006-03-01,80.92,86.58,73.02,89.36,58.93,69.85,79.33542483,88.68328788,75.72537924,70.59995192,70.71723209,70.06155568,83.37301587,311.9246862,76.2211891,79.33542483,88.68328788,75.72537924,70.59995192,70.71723209,70.06155568,83.37301587,311.9246862,76.2211891,60.74973201,60.01573763,55.08583653,60.74973201,60.01573763,55.08583653,70.08973081,70.23334663,70.1722936,69.60312688,69.66895318,68.43047543,68.95072811,70.76556922,69.98308626,72.40874488,70.66783489,93.518333,72.5631769,70.73764111,93.518333,38.43280263,108.5413789,132.1039396,111.1297951,88.58832739,58.5750897,81.73,90.85971156,78.40431914,75.06952721,73.9100346,77.63157895,89.94011976,69.74954598,162.7561557,89.55145749,89.55145749,74.11907655,74.51428571,74.64953271,49.59865885,49.59865885,75.41087843,64.54380589,75
2006-04-01,80.91,86.75,73.13,91.35,58.93,70.15,70.53593721,52.95286326,77.32964122,63.20271987,40.33588686,164.5401977,73.92539683,209.7280335,69.67489523,70.53593721,52.95286326,77.32964122,63.20271987,40.33588686,164.5401977,73.92539683,209.7280335,69.67489523,60.74973201,60.01573763,55.08583653,60.74973201,60.01573763,55.08583653,70.22931206,70.30315118,70.39139528,69.60312688,70.06660702,68.66918639,69.07041692,71.74732249,70.12237588,73.28713644,71.59267913,93.31797235,73.373012,71.65239393,93.31797235,38.43280263,111.8028259,136.3309783,116.2059905,82.64764721,58.5750897,81.73,90.85971156,78.40431914,74.52324195,73.26742462,77.43069506,95.20958084,72.83430635,188.0460683,87.6549786,87.6549786,74.11907655,74.74285714,75.11682243,49.96501638,49.96501638,76.07713042,64.90776062,76
2006-05-01,80.81,86.46,73.86,94.55,58.93,70.7,93.35533386,68.55473315,102.9391404,81.85720663,49.38126105,225.7787726,98.66984127,306.7468619,92.15721582,93.35533386,68.55473315,102.9391404,81.85720663,49.38126105,225.7787726,98.66984127,306.7468619,92.15721582,60.74973201,60.01573763,55.08583653,60.74973201,60.01573763,55.08583653,70.50847458,70.50259274,70.74992531,69.74343556,70.50402625,68.89795106,69.07041692,73.03649345,70.22186847,74.4583252,72.73169782,94.32979363,74.54385794,72.85908914,94.32979363,38.43280263,113.0139169,138.3906119,118.2343668,73.6974863,58.5750897,81.73,90.85971156,78.40431914,74.50337704,73.26742462,77.33025311,111.8063872,67.60001231,163.5504369,86.45739581,86.45739581,74.36208991,75.2,75.35046729,50.4684291,50.4684291,76.85396365,65.13914077,77
2006-06-01,80.05,85.05,74.6,95.43,58.93,70.79,114.672326,86.68484612,125.4860944,79.33308149,52.28975503,199.1979108,131.0063492,514.0690377,119.0168282,114.672326,86.68484612,125.4860944,79.33308149,52.28975503,199.1979108,131.0063492,514.0690377,119.0168282,60.74973201,60.01573763,55.08583653,60.74973201,60.01573763,55.08583653,70.6779661,70.72197846,70.89931282,69.80356785,70.82214932,69.18639348,69.54917215,73.25466085,70.47059994,75.03415967,73.21845794,96.01282308,75.11952386,73.3553912,96.01282308,38.43280263,113.4176139,137.612262,118.2343668,76.08071671,58.5750897,81.73,90.85971156,75.61487702,75,74.1769649,76.33587786,98.55289421,66.44316305,146.7911041,87.7211028,87.7211028,74.24058323,75.2,75.58411215,51.07796017,51.07796017,77.22164628,65.21293227,78
2006-07-01,80.1,85.3,74.58,94.51,59.78,71.11,92.13734409,54.08648228,106.8384301,56.41677255,40.54634228,126.7487409,108.647619,222.332636,105.0893793,92.13734409,54.08648228,106.8384301,56.41677255,40.54634228,126.7487409,108.647619,222.332636,105.0893793,61.8923009,60.88664235,55.32150973,61.8923009,60.88664235,55.32150973,70.62811565,70.63222976,70.85947615,69.82361195,70.8619147,69.23612493,69.69878316,73.08607695,70.62978808,74.75112239,73.01401869,95.12121819,74.90486877,73.14130012,95.12121819,38.43280263,115.7760544,137.8757035,123.5207567,78.19431156,58.5750897,81.73,90.85971156,73.38532294,74.65236393,73.80128522,76.13499397,108.0139721,66.5801381,159.2295473,87.26098856,87.26098856,73.99756987,74.97142857,75.93457944,51.64871391,51.64871391,77.38751814,65.25045338,79
2006-08-01,77.14,81.5,75.39,94.66,59.78,70.71,77.55077671,67.75613557,81.33578136,49.25306501,43.12231669,76.42230927,90.63015873,373.9016736,81.76401257,77.55077671,67.75613557,81.33578136,49.25306501,43.12231669,76.42230927,90.63015873,373.9016736,81.76401257,61.8923009,60.88664235,55.32150973,61.8923009,60.88664235,55.32150973,70.59820538,70.58236937,70.83955781,69.85367809,70.92156278,69.15655461,69.80849791,73.26457755,70.69943289,75.03415967,73.21845794,96.21318373,75.2073373,73.3553912,96.21318373,38.43280263,116.7215553,138.0074243,123.3105623,81.00374011,58.46232701,81.73,90.85971156,70.75584883,74.42391736,73.49480969,76.13499397,119.500998,69.39761756,164.2970612,88.2317286,88.2317286,73.99756987,75.08571429,76.1682243,51.99551805,51.99551805,77.57412399,65.37802514,80
2006-09-01,77.16,81.54,76.16,96.81,59.78,71.15,123.0614748,85.12660693,137.7182157,105.0448161,75.90285378,234.1913822,131.3888889,199.7384937,129.2496071,123.0614748,85.12660693,137.7182157,105.0448161,75.90285378,234.1913822,131.3888889,199.7384937,129.2496071,61.8923009,60.88664235,55.32150973,61.8923009,60.88664235,55.32150973,71.11665005,71.05105704,71.40723036,70.29464823,71.57769162,69.61408395,70.18751247,74.54383181,71.12725102,75.40503611,73.71495327,95.31156081,75.55859108,73.85169327,95.31156081,38.43280263,113.0139169,130.4394683,118.5391487,86.30077411,58.25730395,81.73,90.85971156,68.98620276,74.27493047,73.30696985,76.15508236,104.7105788,70.35541693,168.2128674,87.58518083,87.58518083,74.4835966,75.54285714,76.40186916,52.60682061,52.60682061,77.94871795,65.92958539,81
2006-10-01,77.15,81.45,76.57,96.79,59.78,71.21,70.97015816,63.41254383,73.89086203,82.41354442,51.99511743,217.2169371,65.68095238,205.2824268,61.31155055,70.97015816,63.41254383,73.89086203,82.41354442,51.99511743,217.2169371,65.68095238,205.2824268,61.31155055,61.8923009,60.88664235,55.32150973,61.8923009,60.88664235,55.32150973,71.15653041,71.05105704,71.43710786,70.40489076,71.5081022,69.48478218,70.03790146,74.62316541,71.11730176,75.55143471,73.79283489,96.12302144,75.64640453,73.92954457,96.12302144,38.43280263,106.6397535,126.8470842,112.6537047,86.30077411,58.15479241,81.73,90.85971156,67.76644671,74.16567342,73.21799308,75.97428686,97.45508982,70.0034885,184.2017474,87.63569238,87.63569238,74.96962333,76.57142857,76.63551402,53.16504969,53.16504969,78.99785749,66.61747233,82
2006-11-01,77.1,81.4,76.99,96.64,59.78,71.26,114.1914263,105.0564862,117.7221286,126.4706892,80.78541965,328.9311696,108.515873,406.6422594,99.18478261,114.1914263,105.0564862,117.7221286,126.4706892,80.78541965,328.9311696,108.515873,406.6422594,99.18478261,61.8923009,60.88664235,55.32150973,61.8923009,60.88664235,55.32150973,71.13659023,71.01116873,71.42714869,70.44497895,71.45839547,69.45494331,69.98803112,74.57358191,71.18694657,75.19031817,73.51051402,95.12121819,75.34393599,73.63760218,95.12121819,38.43280263,104.4300436,125.6855466,111.2243826,82.19535531,61.13787801,81.73,90.85971156,67.15656869,73.59952324,72.50617894,75.92406589,95.12974052,73.47454932,205.9015091,85.9816689,85.9816689,75.45565006,77.02857143,76.86915888,53.74747817,53.74747817,81.44999654,67.29285223,83
2006-12-01,77.05,81.4,77.05,95.98,59.78,71.17,197.6139559,292.1347877,161.1019143,186.8333391,166.5544238,276.7021078,202.5968254,1852.562762,150.9543609,197.6139559,292.1347877,161.1019143,186.8333391,166.5544238,276.7021078,202.5968254,1852.562762,150.9543609,61.8923009,60.88664235,55.32150973,61.8923009,60.88664235,55.32150973,70.99700897,70.81172716,71.30763868,70.39486871,71.35898201,69.3654267,69.92818671,74.30583102,71.23669287,74.67304314,72.93613707,94.72049689,74.75851303,73.07318023,94.72049689,38.43280263,104.6106449,128.1283679,111.6342617,76.90701922,61.13787801,81.73,90.85971156,66.91661668,73.13269766,72.0514088,75.47207714,101.7964072,73.58997774,197.0532168,85.02011278,85.02011278,75.57715674,77.48571429,76.98598131,54.21807271,54.21807271,82.96910637,67.67556751,84
2007-01-01,77.04,81.7,77.15,95.17,60.79,71.6,81.5065296,74.72146474,84.12894293,63.85521481,58.98644667,85.41316918,89.66507937,270.1882845,84.0148638,81.5065296,74.72146474,84.12894293,63.85521481,58.98644667,85.41316918,89.66507937,270.1882845,84.0148638,62.93082792,61.84557112,55.99612981,62.93082792,61.84557112,55.99612981,71.40578265,71.20063821,71.70600538,70.96612548,71.68704643,69.7632783,70.53660483,74.18683062,71.7839021,74.23384736,72.43964174,95.72230014,74.3975022,72.57687816,95.72230014,43.60935693,103.1339637,127.0985511,109.6058854,76.90701922,61.13787801,81.73,90.85971156,67.21655669,73.1227652,72.0514088,75.42185617,89.10179641,69.78186594,176.7434472,85.99452639,85.99452639,75.69866343,77.6,77.3364486,54.6593491,54.6593491,83.6934135,67.96698143,85
2007-02-01,77.2,81.74,77.4,94.34,60.79,71.55,79.7533625,71.23100896,83.04689381,75.12620626,66.27662261,114.3443387,81.89206349,132.792887,80.29891304,79.7533625,71.23100896,83.04689381,75.12620626,66.27662261,114.3443387,81.89206349,132.792887,80.29891304,62.93082792,61.84557112,55.99612981,62.93082792,61.84557112,55.99612981,71.42572283,71.24052653,71.72592371,70.93605933,71.72681181,69.88263378,70.64631957,73.99841333,71.94309024,74.39000586,72.58566978,96.31336406,74.54385794,72.64499805,96.31336406,43.60935693,103.314565,127.2302718,109.6058854,83.56962686,61.13787801,81.73,90.85971156,68.67626475,72.51688518,71.17152743,75.81357975,84.37125749,72.71169572,192.2319301,86.05514024,86.05514024,76.06318348,77.94285714,77.68691589,55.10126055,55.10126055,83.99751192,68.1695954,86
2007-03-01,77.52,81.63,78.16,94.23,60.79,71.7,103.5475852,143.0502532,88.28858656,98.8495484,91.24926341,132.5312442,105.7190476,786.7154812,84.40446569,103.5475852,143.0502532,88.28858656,98.8495484,91.24926341,132.5312442,105.7190476,786.7154812,84.40446569,62.93082792,61.84557112,55.99612981,62.93082792,61.84557112,55.99612981,71.60518445,71.44994017,71.89522956,71.08639006,71.84610796,70.02188184,70.67624177,74.15708052,72.27141578,74.96584033,73.01401869,98.20677219,75.05122451,73.07318023,98.20677219,43.60935693,106.8840965,133.5169441,112.5486075,82.00400104,65.33059969,81.73,90.85971156,68.67626475,72.63607469,71.24073159,76.11490558,102.9341317,74.51802222,192.2160445,86.62821667,86.62821667,76.30619684,78.17142857,77.92056075,55.36753049,55.36753049,84.15232566,68.44725158,87
2007-04-01,78.62,81.78,79.41,97.28,60.79,72.5,101.1365733,96.59524737,102.8924874,86.6753666,65.23697281,181.6825219,107.8206349,486.2447699,95.97629649,101.1365733,96.59524737,102.8924874,86.6753666,65.23697281,181.6825219,107.8206349,486.2447699,95.97629649,62.93082792,61.84557112,55.99612981,62.93082792,61.84557112,55.99612981,72.08374875,71.95851615,72.39318793,71.26678693,72.51217815,70.59876666,71.0951526,75.22808409,72.90816834,76.35174702,74.57165109,97.60569024,76.44648258,74.63020631,97.60569024,47.43395891,110.4430044,137.8757035,116.5107725,82.17795947,65.48436699,81.73,90.85971156,69.76604679,72.88438617,71.3890262,76.75773403,92.80439122,79.11925551,220.5957109,85.54818801,85.54818801,76.54921021,78.62857143,78.03738318,55.74205794,55.74205794,84.26152464,68.68988806,88
2007-05-01,78.66,81.8,80.15,98.06,60.79,72.74,95.27133382,103.8137904,91.97267036,83.64298225,63.63330247,172.3185973,100.6460317,603.0334728,84.92175223,95.27133382,103.8137904,91.97267036,83.64298225,63.63330247,172.3185973,100.6460317,603.0334728,84.92175223,62.93082792,61.84557112,55.99612981,62.93082792,61.84557112,55.99612981,72.2333001,72.15795772,72.55253461,71.32691922,72.71100507,70.73801472,71.32455615,75.47600159,73.16684907,76.64454421,74.85397196,97.91624925,76.80749341,74.99026859,97.91624925,47.43395891,113.9594178,140.5699916,116.8155544,84.65686701,63.25986674,81.73,90.85971156,70.43591282,73.45053635,71.61641127,78.51546806,111.8662675,87.25926762,282.8514694,85.21848539,85.21848539,76.79222357,78.85714286,78.27102804,55.95874965,55.95874965,84.28916995,68.73116128,89
2007-06-01,78.72,81.79,80.74,97.9,60.79,72.83,145.5769168,139.8597585,147.7877438,82.58525361,68.5958414,144.5812348,174.6920635,1025.366109,148.0667234,145.5769168,139.8597585,147.7877438,82.58525361,68.5958414,144.5812348,174.6920635,1025.366109,148.0667234,62.93082792,61.84557112,55.99612981,62.93082792,61.84557112,55.99612981,72.30309073,72.27762266,72.57245294,71.36700742,72.80047718,70.82753133,71.45421903,75.48591829,73.32603721,76.64454421,74.92211838,96.81426568,76.72943702,75.05838848,96.81426568,47.43395891,114.8305535,139.8036163,118.339464,86.12681569,63.25986674,81.73,90.85971156,70.13597281,74.00675407,72.28868018,78.6259542,105.0898204,89.44932949,269.8490866,85.25613945,85.25613945,77.2782503,79.08571429,78.5046729,56.58475426,56.58475426,84.40389799,68.74116691,90
2007-07-01,78.89,81.8,80.31,98.78,62.16,73.6,83.41601624,103.6112193,75.6155189,75.55204506,61.03628252,139.8619661,87.05079365,632.6359833,69.97446307,83.41601624,103.6112193,75.6155189,75.55204506,61.03628252,139.8619661,87.05079365,632.6359833,69.97446307,64.50028375,63.13659067,57.92989277,64.50028375,63.13659067,57.92989277,72.28315055,72.23773434,72.56249378,71.31689717,72.86012526,70.91704794,71.50408937,75.53550179,73.12705203,76.71286356,75.13629283,95.81246243,76.88554981,75.20435967,95.81246243,47.43395891,116.8065441,139.8036163,120.8723069,88.3882752,64.04920554,81.73,90.85971156,69.83603279,73.46046881,71.61641127,78.56568903,111.6566866,99.1796887,313.7013503,84.3864225,84.3864225,77.76427704,79.42857143,78.73831776,57.22813013,57.22813013,84.62367821,68.80495279,91
2007-08-01,79.98,81.91,79.6,98.67,62.16,73.6,88.53005352,86.23685236,89.41728871,76.35907827,56.5788366,164.0179071,94.15714286,454.8117155,82.8689759,88.53005352,86.23685236,89.41728871,76.35907827,56.5788366,164.0179071,94.15714286,454.8117155,82.8689759,64.50028375,63.13659067,57.92989277,64.50028375,63.13659067,57.92989277,72.58225324,72.67650578,72.82143213,71.43716176,73.15836564,71.31489954,71.79333732,75.71400238,73.44542832,77.30821784,75.55490654,97.50550992,77.39291638,75.70066174,97.50550992,47.43395891,116.7003081,135.564603,123.0057803,83.8305645,63.25986674,81.73,90.85971156,69.83603279,75.23837902,73.86060306,78.56568903,105.8882236,96.10005848,312.7482129,85.75941811,85.75941811,78.12879708,79.65714286,78.97196262,57.86763351,57.86763351,84.78263874,68.89000063,92
