date,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var89,var90,var91,var92,var93,var94,var95,var96,var97,var98,var99,var100,var101,var102,var103,var104,var105,var106,var107,var108,var109,var110,var111,var112,var113,var114,var115,var116,var117,var118,var119,var120,var125,var126,var127,var128,var129,var130,var131,var132,var133,var134,var135,var136,var137,var138
2018-08-01,114.7190048,124.6591352,110.8791837,98.44431471,62.5599798,257.4706212,122.2396825,896.2866109,98.01270299,105678,32000,73677,28666,14863,13803,77011,17137,59874,114.6924659,16203911,80,66,76,21882,8174,6003,1462,792,5451,11335227,4244820,2982543,1251518,500786,2355560,16962,6500,4345,1341,472,4304,9475264,2998141,2852099,1674976,476241,1473807,110.6829572,141.7687649,65.13452163,109.5393383,1697850,426517,116497,1154836,128.2123715,127.1694263,135.6359182,203332,190702,305604,111.31,111.43,111.3,110.69,111.44,111.16,110.71,111.88,113.4,106.21,106.41,104.05,106.09,106.29,104.05,120.6001876,117.0468948,3858,3694,122.04,127.81,122.17,126.76,117.13,128.83,100.98,71.01,98.39,101.91,103.89,97.28,155.84,7599.62,4836.49,2467.13,839.43,1720.48,667.45,816.97,88.68,2322.88,121.21,324.1528889,153.5141814,9116.8,14040.1,102.9654868,1121.15,94.5,98.6,95.4,87.76978417,86.60508083,89.92443325,3.66,3.75,3.57,126.3821587,2646.7782,111.3579962,111.0304045,290993.7,454433.9,78.46,85.762
2018-09-01,138.1191719,162.0568757,128.8752107,110.7833373,88.79956225,208.207424,150.7539683,1072.332636,121.9093766,127234,41600,85635,32259,21097,11162,94975,20503,74472,114.6924659,16203911,79,67,72,19051,6965,5049,1255,608,5174,10943628,3585511,3846116,1156783,561236,1793982,14656,5564,3592,1036,408,4056,8811270,2491060,3068948,1022563,352472,1876227,110.6829572,141.7687649,65.13452163,109.5393383,1697850,426517,116497,1154836,128.2123715,127.1694263,135.6359182,203332,190702,305604,113.93,114.11,113.87,113.34,114.34,113.88,113.77,114.82,116.63,106.12,106.31,104,106,106.21,104,126.8834011,126.1723701,4059,3982,122.04,133.3,129.09,135.12,117.12,128.83,100.98,68.65,98.39,101.91,103.89,97.27,133.98,7552.24,4829.11,2261.15,868.69,1753.42,719,822.27,87.62,2343.07,125.98,324.1528889,153.5141814,9116.8,14040.1,102.9149753,1120.6,94.6,98.5,95.5,87.76978417,86.60508083,89.92443325,3.66,3.75,3.57,126.5387482,2650.0576,111.3579962,111.0304045,290993.7,454433.9,79.232,85.903
2018-10-01,127.0801898,89.02220491,141.7845533,93.29647309,60.15236973,240.1790711,142.6968254,447.8033473,133.147263,117065,22852,94213,27167,14291,12876,89899,8562,81337,114.6924659,16203911,76,65,72,22205,7620,6168,1322,789,6306,12073375,3516177,3293216,1203487,736687,3323808,20283,7489,4670,1515,549,6060,10553825,2643440,3593548,1536371,456451,2324015,110.6829572,141.7687649,65.13452163,109.5393383,1697850,426517,116497,1154836,128.2123715,127.1694263,135.6359182,203332,190702,305604,114.15,114.36,114.1,113.39,114.61,114.11,113.98,115.15,116.93,106.63,106.81,104.8,106.52,106.7,104.8,143.1384808,158.9670469,4579,5017,122.04,136.55,131.23,140.04,125.55,128.83,100.98,70.46,98.39,101.96,103.96,97.27,170.2,6561.81,4264.18,1971.91,789.61,1420.59,571.24,648.67,68.99,2029.69,97.27,347.9288889,160.6890595,9785.5,14696.3,103.8526532,1130.81,94.7,98.6,95.9,88.24940048,87.0669746,90.42821159,3.68,3.77,3.59,127.7654454,2675.7479,112.6304132,111.7456225,294318.7,457361.2,79.677,85.989
2018-11-01,142.7045452,114.1215427,153.7487961,135.9009581,94.67968684,318.5786234,145.8492063,355.7008368,139.2826742,131458,29295,102163,39573,22494,17079,91885,6801,85085,114.6924659,16203911,76,69,73,22266,7092,6348,1439,845,6542,14096291,5187897,3447172,1741028,840713,2879481,18684,6184,4590,1402,470,6038,10113419,2869988,3037170,1347173,453998,2405090,110.6829572,141.7687649,65.13452163,109.5393383,1697850,426517,116497,1154836,128.2123715,127.1694263,135.6359182,203332,190702,305604,114.01,114.24,113.94,113.23,114.35,113.86,113.54,114.99,116.58,106.45,106.64,104.41,106.33,106.54,104.41,157.0490778,167.0785805,5024,5273,133.56,121.36,108.53,123.11,129.18,128.83,100.98,74.89,98.39,101.75,103.96,96.57,163.99,6737.94,4367.55,1922.28,779.08,1492.1,639.46,695.76,75.78,2096.86,109.17,347.9288889,160.6890595,9785.5,14696.3,103.6478519,1128.58,94.7,98.6,96.2,88.48920863,87.29792148,90.68010076,3.69,3.78,3.6,128.3925387,2688.8809,112.6304132,111.7456225,294318.7,457361.2,79.799,86.019
2018-12-01,243.4210098,293.1710168,224.2053937,329.4584292,223.2090243,800.2984518,203.6555556,1162.5,173.6445783,224237,75257,148980,95935,53030,42904,128303,22227,106076,114.6924659,16203911,73,69,68,19556,6258,5573,1216,826,5683,14085070,5047837,3940988,1095308,781054,3219883,14397,4665,3529,983,498,4722,9032753,3224380,2140014,864408,463515,2340436,110.6829572,141.7687649,65.13452163,109.5393383,1697850,426517,116497,1154836,128.2123715,127.1694263,135.6359182,203332,190702,305604,113.88,114.12,113.79,113.16,114.14,113.56,113.33,114.85,116.33,106.22,106.37,104.7,106.1,106.26,104.7,140.3563614,133.4917617,4490,4213,133.56,108.48,92.77,108.33,116.72,128.83,100.98,75.59,98.39,101.74,103.71,97.1,137.55,6519.64,4209.6,1749.01,757.7,1482.16,642.57,675.65,74.27,2041.04,112.6,347.9288889,160.6890595,9785.5,14696.3,103.1262054,1122.9,94.7,98.7,96.7,88.96882494,87.99076212,91.18387909,3.71,3.81,3.62,129.1707112,2705.1779,112.6304132,111.7456225,294318.7,457361.2,79.861,86.01
2019-01-01,102.7106243,132.0919361,91.3631712,114.9696075,88.18503241,233.6690916,97.04603175,677.667364,78.8731011,94616,33908,60709,33478,20951,12527,61139,12957,48182,114.7639473,16214010,73,61,64,17779,5814,5161,1061,617,5126,10500313,3552547,2876398,1258470,671024,2141874,13148,3954,3098,856,430,4810,8015848,2113815,2371376,1192622,438659,1899376,112.6766651,138.4043423,76.14952811,111.5316248,1728433,416395,136198,1175840,132.5398827,131.9674044,140.5349027,210195,197897,316642,115.78,116.09,115.61,115.18,116.3,115.61,115.8,116.92,118.51,105.76,105.92,104.04,105.64,105.81,104.04,107.4085652,118.7896071,3436,3749,131.54,103.66,91.05,106.19,102.85,128.83,100.98,76.48,98.39,101.6,103.71,96.62,124.9,7074.37,4594.85,2030.85,787.26,1606.56,680.25,716.86,84.23,2204.85,121.54,384.3768889,174.6145772,10810.6,15969.9,103.0435501,1122,94.9,99,96.9,89.44844125,88.22170901,91.43576826,3.73,3.82,3.63,130.1696151,2726.0976,113.3075686,111.6699301,296088.2,457051.4,79.877,85.98
2019-02-01,93.27825964,106.6770549,88.10347941,97.03973351,80.57075511,170.0242492,91.53968254,431.0669456,80.91278156,85927,27384,58543,28257,19142,9115,57670,8242,49428,114.7639473,16214010,74,64,68,14540,4903,4219,892,478,4048,11419669,4593642,2639738,1106488,536155,2543646,11442,3987,2784,707,307,3657,7472590,2392668,2146293,665129,412482,1856018,112.6766651,138.4043423,76.14952811,111.5316248,1728433,416395,136198,1175840,132.5398827,131.9674044,140.5349027,210195,197897,316642,115.7,115.96,115.55,115.25,116.38,115.52,115.79,117.21,118.43,105.68,105.84,104.02,105.56,105.73,104.02,92.31009691,87.76932826,2953,2770,131.54,108.21,95.2,112.67,102.85,128.83,101.58,79.53,98.15,101.59,104,95.94,134.49,7133.23,4568.38,2094.22,767.35,1609.38,646.85,731.25,80.81,2195.44,113.32,384.3768889,174.6145772,10810.6,15969.9,103.0848778,1122.45,95,98.7,97,89.6882494,88.45265589,91.9395466,3.74,3.83,3.65,130.4163412,2731.2647,113.3075686,111.6699301,296088.2,457051.4,79.824,85.844
2019-03-01,173.4528165,243.0268796,146.5777751,118.2320821,98.98139574,203.5441149,198.9761905,2032.89749,141.576087,159783,62385,97398,34428,23516,10912,125355,38869,86486,114.7639473,16214010,77,68,63,20725,7639,5882,1229,695,5280,13087098,4911563,3311943,1384294,704010,2775288,17351,6593,4348,1205,481,4724,10659525,3486945,2813243,1516378,481340,2361619,112.6766651,138.4043423,76.14952811,111.5316248,1728433,416395,136198,1175840,132.5398827,131.9674044,140.5349027,210195,197897,316642,115.8,116.05,115.65,115.39,116.52,115.53,115.91,117.47,118.68,106.01,106.13,104.84,105.88,106.02,104.84,144.1387934,145.278834,4611,4585,131.54,115.77,106.49,119.79,102.85,128.83,101.58,81.94,98.04,101.29,103.74,95.58,124.44,6796.86,4451.24,2158.24,728.91,1550.73,632.03,729.31,80.01,2140.67,111.53,384.3768889,174.6145772,10810.6,15969.9,103.8443877,1130.72,95.4,98.8,97.1,89.6882494,88.22170901,91.9395466,3.74,3.82,3.65,131.3843702,2751.5378,113.3075686,111.6699301,296088.2,457051.4,79.74,85.702
2019-04-01,152.1814175,117.2886638,165.6633759,98.71904942,82.71740045,169.6325312,176.8920635,546.8619247,165.3106993,140188,30108,110080,28746,19652,9094,111442,10456,100985,114.7639473,16214010,81,69,67,22763,8228,6514,1363,745,5913,12906388,3900806,3913450,1889434,758490,2444208,19413,7351,4764,1257,515,5526,11014065,4098393,2665539,1184690,542363,2523080,112.6766651,138.4043423,76.14952811,111.5316248,1728433,416395,136198,1175840,132.5398827,131.9674044,140.5349027,210195,197897,316642,115.84,116.12,115.66,115.4,116.56,115.61,116,117.43,118.72,106.08,106.11,106.16,105.96,106,106.16,151.484839,153.6755387,4846,4850,131.54,120.99,117.04,122.94,102.85,128.83,101.58,84.86,97.99,100.99,103.3,95.58,143.91,6979,4591.15,2328.78,756.98,1559.37,635.85,754.74,82.41,2203.59,111.29,420.224,185.4075095,11818.8,16957,104.7839024,1140.95,95.6,98.8,97.3,89.20863309,87.99076212,91.68765743,3.72,3.81,3.64,131.9268037,2762.8978,113.8624573,112.8899029,297538.2,462044.6,79.63,85.564
2019-05-01,120.9131667,110.0428516,125.1143752,86.30104056,68.92836097,163.2717777,136.9111111,620.9205021,121.7620482,111384,28248,83136,25130,16376,8753,86254,11872,74382,114.7639473,16214010,82,69,64,21348,7367,6062,1330,794,5795,10953171,3126135,3029235,1400096,783240,2614465,19074,7402,4492,1208,461,5511,11100662,3831703,2716266,1637909,486842,2427942,112.6766651,138.4043423,76.14952811,111.5316248,1728433,416395,136198,1175840,132.5398827,131.9674044,140.5349027,210195,197897,316642,115.84,116.11,115.67,115.4,116.62,115.76,116.18,117.37,118.76,106.27,106.04,109.74,106.15,105.93,109.74,153.1728665,155.2281369,4900,4899,131.54,123.45,120.97,125.38,110.07,128.83,102.85,79.41,97.99,100.89,103.15,95.58,130.69,6499.91,4258.37,2015.15,745.65,1448.1,606.31,696.47,80,2041.74,108.39,420.224,185.4075095,11818.8,16957,108.6723729,1183.29,95.7,99.3,97.6,88.96882494,87.29792148,91.43576826,3.71,3.78,3.63,132.5070405,2775.0495,113.8624573,112.8899029,297538.2,462044.6,79.577,85.487
2019-06-01,139.9559266,136.6458901,141.2367566,118.6373158,97.08729691,214.1391531,149.8095238,628.1903766,134.8382661,128926,35077,93849,34546,23066,11480,94380,12011,82370,114.7639473,16214010,79,70,66,19530,6270,5637,1179,778,5666,10400171,3197949,2561806,1311355,888262,2440799,16444,5935,4106,1245,402,4756,9165649,2704028,2606304,1336852,352755,2165710,112.6766651,138.4043423,76.14952811,111.5316248,1728433,416395,136198,1175840,132.5398827,131.9674044,140.5349027,210195,197897,316642,115.8,116.06,115.64,115.4,116.56,115.79,116.26,117.14,118.68,105.92,105.74,108.73,105.8,105.62,108.73,145.9206002,140.747782,4668,4442,131.54,115.01,107.91,116.86,110.94,128.83,102.85,72.65,97.99,100.97,103.04,96.1,129,6723.76,4472.96,2065.03,765.32,1511.39,634.1,690.53,82.46,2130.62,113.78,420.224,185.4075095,11818.8,16957,107.9679665,1175.62,95.7,99.5,97.8,88.24940048,86.60508083,90.68010076,3.68,3.75,3.6,133.5071476,2795.9944,113.8624573,112.8899029,297538.2,462044.6,79.508,85.401
2019-07-01,112.1288768,81.95169459,123.7885264,92.16319242,53.34624127,264.1857862,121.3571429,437.3430962,111.4654269,103292,21037,82255,26837,12674,14163,76455,8362,68092,114.7639473,16214010,79,66,64,21795,6347,6196,1460,820,6972,12459042,3190741,3865029,1883952,948578,2570742,17468,5996,4110,1248,528,5586,8936557,2684613,2334068,1340101,617571,1960204,112.6766651,138.4043423,76.14952811,111.5316248,1728433,416395,136198,1175840,136.6857936,135.964497,146.6557485,216770,203891,330433,115.79,116.07,115.61,115.38,116.58,115.86,116.37,117.09,118.67,105.75,105.6,108.14,105.63,105.48,108.14,132.291341,133.6818758,4232,4219,131.54,116.15,111.82,119.15,98.8,128.83,102.85,70.33,97.99,101.07,103.22,96,123.68,6539.82,4319.32,2044.07,721.66,1387.34,555,630.18,72.17,2024.55,98.33,446.432,197.9127031,12555.9,18100.7,107.9394964,1175.31,95.7,99.7,98,87.05035971,85.21939954,89.67254408,3.63,3.69,3.56,134.0754757,2807.8967,115.1206385,113.3587661,300826,463963.6,79.502,85.346
2019-08-01,97.68343121,101.7608103,96.10973995,98.94227137,46.53169459,331.2068644,97.1015873,788.0230126,75.47636197,89985,26122,63863,28811,11055,17756,61174,15067,46107,114.7639473,16214010,78,59,64,19016,5289,5337,1241,755,6394,10670029,3157155,2551912,1083193,944843,2932926,15385,4940,3607,1057,399,5382,7997189,2665797,1740432,1226640,307081,2057239,112.6766651,138.4043423,76.14952811,111.5316248,1728433,416395,136198,1175840,136.6857936,135.964497,146.6557485,216770,203891,330433,115.74,116,115.57,115.34,116.61,115.84,116.34,117.19,118.68,105.98,105.63,110.93,105.86,105.52,110.93,120.7564864,125.9505703,3863,3975,131.54,115.29,109.3,118.84,96.54,128.83,102.85,74.43,97.99,100.88,102.94,96,137.42,6429.6,4198.4,1999.93,670.92,1307.79,536.08,610.55,70.03,1967.79,94.16,446.432,197.9127031,12555.9,18100.7,111.0317212,1208.98,95.9,100,98.3,85.37170264,83.60277136,88.16120907,3.56,3.62,3.5,135.1881091,2831.1982,115.1206385,113.3587661,300826,463963.6,79.546,85.342
2019-09-01,165.817041,239.8714453,137.2110523,130.2791991,99.9031905,264.8946092,182.2428571,1979.027197,126.0034704,152749,61575,91174,37936,23735,14201,114813,37839,76973,114.7639473,16214010,79,64,63,19038,5070,4608,978,715,7667,10892260,3785213,2564845,1317714,571541,2652947,14924,4523,3456,1003,514,5428,6831131,1553559,2001135,1063703,443635,1769099,112.6766651,138.4043423,76.14952811,111.5316248,1728433,416395,136198,1175840,136.6857936,135.964497,146.6557485,216770,203891,330433,117.27,117.55,117.06,116.96,118.3,117.32,118.16,118.94,120.65,105.44,105.16,109.51,105.31,105.04,109.51,108.6902157,102.5665399,3477,3237,131.54,115.88,110.78,121.28,93.64,128.83,102.85,90.1,97.99,99.96,101.32,96.73,108.36,6693.82,4426.07,2193.36,709.77,1340.71,560.6,621.76,72.38,2063.05,100.16,446.432,197.9127031,12555.9,18100.7,109.9819995,1197.55,96.2,100.3,98.6,84.17266187,82.21709007,86.90176322,3.51,3.56,3.45,136.0964609,2850.2215,115.1206385,113.3587661,300826,463963.6,79.589,85.331
2019-10-01,172.8774737,122.3957928,192.382013,95.12345891,70.7214412,203.2643164,208.815873,764.4874477,191.4238476,159253,31419,127834,27699,16802,10897,131554,14617,116937,114.7639473,16214010,80,64,68,21062,6033,5603,1274,835,7317,13225468,4597541,2969577,1118830,817677,3721843,18641,5712,4423,1293,527,6686,10545954,3133944,2474000,1141982,654888,3141140,112.6766651,138.4043423,76.14952811,111.5316248,1728433,416395,136198,1175840,136.6857936,135.964497,146.6557485,216770,203891,330433,117.05,117.37,116.82,116.76,118.1,117.08,117.97,118.77,120.46,104.98,104.69,109.18,104.87,104.59,109.18,137.699281,149.3029151,4405,4712,131.54,116.43,109.76,119.17,93.64,123.66,102.85,97.98,97.93,99.41,100.54,96.73,115.21,6783.94,4463.69,2319.98,685.09,1235.84,539.6,658.52,70.89,2083.48,93.38,467.2213333,205.3226618,13140.6,18778.4,108.7495178,1184.13,96.8,100.5,98.7,82.73381295,80.83140878,85.64231738,3.45,3.5,3.4,137.3239699,2875.9288,116.3752608,114.7375514,304104.5,469606.8,79.664,85.378
2019-11-01,166.0591192,159.5520062,168.5754274,142.1958172,89.16575469,377.2057452,177.0888889,1034.15272,150.2635542,152972,40957,112015,41406,21184,20222,111566,19773,91793,114.7639473,16214010,78,69,66,19696,5924,5688,1065,848,6171,12531312,3478660,3904654,1174036,1070993,2902969,17172,5054,4224,1250,550,6094,9794395,2843033,2355142,1482247,559702,2554271,112.6766651,138.4043423,76.14952811,111.5316248,1728433,416395,136198,1175840,136.6857936,135.964497,146.6557485,216770,203891,330433,116.96,117.27,116.7,116.75,118,116.91,117.92,118.69,120.36,104.45,104.27,107.07,104.35,104.19,107.07,149.8905908,158.2382763,4795,4994,131.54,117.19,112.63,122.2,99.81,121.87,102.85,97.27,97.93,99.02,100.16,96.3,129.07,6823.68,4481.09,2277.75,710.66,1223.52,529.61,632.99,73.66,2087.96,91.72,467.2213333,205.3226618,13140.6,18778.4,107.2176405,1167.45,97.4,100.5,98.8,82.01438849,80.36951501,84.88664987,3.42,3.48,3.37,138.3469681,2897.3531,116.3752608,114.7375514,304104.5,469606.8,79.776,85.442
2019-12-01,305.3409177,376.2797039,277.9406453,458.1819431,305.0888122,1136.634956,234.6968254,1260.930962,202.5766108,281277,96591,184686,133418,72483,60935,147859,24109,123750,114.7639473,16214010,80,68,74,19742,5540,6177,1176,852,5997,15247970,4749904,4071109,1444530,1160676,3821751,14485,4316,3583,931,481,5174,8137742,1850218,2262057,1146480,490240,2388747,112.6766651,138.4043423,76.14952811,111.5316248,1728433,416395,136198,1175840,136.6857936,135.964497,146.6557485,216770,203891,330433,116.94,117.24,116.7,116.79,118.11,116.88,117.92,118.99,120.31,104.61,104.38,107.99,104.51,104.29,107.99,139.0747108,134.157161,4449,4234,131.54,120.12,116.53,125.16,102.12,120.8,102.85,98.87,97.87,98.85,99.98,96.14,128.27,7218.64,4750.22,2703.65,723.56,1266.28,541.07,669.83,75.55,2197.67,94.07,467.2213333,205.3226618,13140.6,18778.4,107.9881711,1175.84,98,101.2,99.1,81.53477218,79.90762125,84.13098237,3.4,3.46,3.34,139.1363092,2913.884,116.3752608,114.7375514,304104.5,469606.8,80.054,85.576
2020-01-01,117.1343588,122.7074406,114.9831447,113.0945431,79.71630609,261.0147361,119.0015873,656.9037657,102.1657281,107903,31499,76404,32932,18939,13993,74971,12560,62411,110.0183117,15543540,83,69,65,14372,4173,4472,921,616,4190,8688580,2732217,2248633,863088,660172,2184470,10627,3157,2631,767,350,3722,6257591,1593344,1821887,717548,555113,1569699,108.9585495,131.37236,80.96513396,107.3114375,1671398,395239,144811,1131348,140.4899426,139.4834588,148.9143943,222803,209168,335522,117.86,118.58,117.19,117.89,119.16,118.17,120.74,118.83,121.68,104.42,104.27,106.69,104.32,104.18,106.69,91.46608315,87.64258555,2926,2766,131.54,119.47,113.87,121.97,102.12,120.67,101.94,100.33,97.87,98.65,99.63,96.29,138.95,6986.3,4607.7,2599.12,652.89,1180.82,494.47,642.48,69.04,2119.01,86.48,486.9013333,219.5860395,13694.1,20082.9,106.9265103,1164.28,98.4,101.6,99.4,81.05515588,79.44572748,83.37531486,3.38,3.44,3.31,140.1751602,2935.6403,111.5042189,113.2732029,291375.8,463613.4,80.337,85.717
2020-02-01,126.6275144,91.22321776,140.306706,120.2788557,67.49305497,354.2063048,129.5619048,386.0878661,121.5328706,116648,23417,93231,35024,16035,18989,81624,7382,74242,110.0183117,15543540,72,58,64,16382,4790,5095,1212,725,4560,12490193,3741499,4064108,1419232,627774,2637580,12397,3925,3177,845,402,4048,7815324,2048422,1612003,890331,526306,2738262,108.9585495,131.37236,80.96513396,107.3114375,1671398,395239,144811,1131348,140.4899426,139.4834588,148.9143943,222803,209168,335522,117.9,118.63,117.23,117.9,119.09,118.09,120.57,118.83,121.5,104.6,104.28,109.48,104.51,104.19,109.48,98.96842763,101.5209125,3166,3204,131.54,110.13,103.48,108.1,113.91,120.67,101.94,102.08,97.59,98.65,99.63,96.29,123.59,6704.71,4346.48,2446.07,587.11,1105.89,444.8,610.73,63.16,1987.01,78.51,486.9013333,219.5860395,13694.1,20082.9,109.6366842,1193.79,98.7,101,99.6,80.33573141,78.75288684,82.61964736,3.35,3.41,3.28,140.9105015,2951.0403,111.5042189,113.2732029,291375.8,463613.4,80.634,85.869
2020-03-01,150.6453609,129.8363849,158.6864917,113.7642089,99.02769593,179.0710688,167.6936508,512.6569038,156.8949712,138773,33329,105444,33127,23527,9600,105647,9802,95844,110.0183117,15543540,65,46,63,20306,6431,6179,1337,817,5542,12050921,3701165,3354102,1736045,743965,2515644,17704,6119,4419,1282,421,5463,12300748,3311909,3895442,1634466,499500,2959431,108.9585495,131.37236,80.96513396,107.3114375,1671398,395239,144811,1131348,140.4899426,139.4834588,148.9143943,222803,209168,335522,117.73,118.47,117.05,117.74,118.71,117.53,119.99,118.72,121.06,104.26,103.75,111.68,104.17,103.66,111.68,135.3235386,142.7756654,4329,4506,131.54,86.34,81.58,86.7,113.91,120.35,101.94,102.31,97.44,98.71,99.63,96.48,99.19,5982.4,3840.98,2126.57,480.32,916.64,367.91,569.07,58.82,1754.64,67.87,486.9013333,219.5860395,13694.1,20082.9,112.0520544,1220.09,98.5,100,99.5,78.65707434,76.6743649,81.61209068,3.28,3.32,3.24,142.4092511,2982.4281,111.5042189,113.2732029,291375.8,463613.4,81.084,86.019
2020-04-01,104.5061279,76.5290222,115.3157356,82.46505718,65.01809917,159.7649692,114.6936508,219.5083682,111.4130435,96270,19645,76625,24013,15447,8565,72257,4197,68060,110.0183117,15543540,59,45,54,19063,6407,5625,1232,680,5119,11068806,3550142,3067177,1358294,729291,2363902,17247,6055,4245,1177,550,5220,10655929,3508916,2550887,1324397,877222,2394507,108.9585495,131.37236,80.96513396,107.3114375,1671398,395239,144811,1131348,140.4899426,139.4834588,148.9143943,222803,209168,335522,117.68,118.44,116.97,117.8,118.41,117.05,119.6,118.62,120.81,103.72,103.18,111.72,103.63,103.09,111.72,144.0137543,149.4930292,4607,4718,131.54,63.83,53.74,66.27,101.3,118.53,101.94,100.29,97.23,98.71,99.63,96.48,65.76,6606.39,4172.96,2345.89,523.3,1037.39,448.58,645.18,68.77,1947.56,84,539.1075556,229.8650747,15162.4,21023,112.5241078,1225.23,98.5,99.1,99.4,76.97841727,74.59584296,80.35264484,3.21,3.23,3.19,143.9557311,3014.8155,112.3020722,109.857489,293460.7,449633.3,81.27,86.086
2020-05-01,166.1101401,107.6119984,188.7114736,96.56925032,79.3753683,172.7849282,198.252381,458.5251046,190.1060765,153019,27624,125395,28120,18858,9263,124899,8767,116132,110.0183117,15543540,57,41,56,18324,6182,5573,1221,665,4683,12354919,3472225,3254136,1599007,706057,3323494,16122,5788,4016,1117,430,4771,11156077,3731786,3555192,862587,612608,2393904,108.9585495,131.37236,80.96513396,107.3114375,1671398,395239,144811,1131348,140.4899426,139.4834588,148.9143943,222803,209168,335522,117.72,118.49,116.99,117.81,118.43,117.07,119.72,118.59,120.76,103.77,103.19,112.29,103.68,103.11,112.29,133.4792123,131.0202788,4270,4135,131.54,63.69,59.23,67.26,81.2,118.21,101.94,94.32,97.23,98.71,99.63,96.48,43.62,6956.96,4351.1,2530.52,537.24,1060.3,465.91,713.68,71.04,2029.6,86.23,539.1075556,229.8650747,15162.4,21023,112.8400345,1228.67,98.5,98.2,99.5,75.29976019,72.51732102,78.84130982,3.14,3.14,3.13,145.5853333,3048.9437,112.3020722,109.857489,293460.7,449633.3,81.382,86.14
2020-06-01,232.9269749,180.833658,253.0550205,195.8583743,149.1287145,402.9472113,250.0603175,574.790795,239.8965427,214570,46420,168150,57032,35430,21602,157538,10990,146548,110.0183117,15543540,58,45,67,20917,6828,6331,1435,820,5503,12204942,3511037,3305621,1547439,819756,3021089,17550,6514,4552,1215,574,4695,10378334,3542850,2764685,1104429,512031,2454339,108.9585495,131.37236,80.96513396,107.3114375,1671398,395239,144811,1131348,140.4899426,139.4834588,148.9143943,222803,209168,335522,117.81,118.58,117.09,117.84,118.61,117.34,119.99,118.64,121.03,103.75,103.3,110.23,103.66,103.23,110.23,134.0418881,139.1318124,4288,4391,131.54,78.99,78.41,83.26,87.97,117.14,101.94,91.97,97.81,98.31,99.05,96.46,46.33,7348.33,4539.2,2586.79,515.88,1033.82,452.72,737.97,65.16,2108.33,80.95,539.1075556,229.8650747,15162.4,21023,111.1263156,1210.01,99,98.5,99.7,73.14148681,70.20785219,77.07808564,3.05,3.04,3.06,146.7911545,3074.1968,112.3020722,109.857489,293460.7,449633.3,81.776,86.374
2020-07-01,190.3982892,194.3396961,188.8785216,110.4673924,97.46611668,168.0843126,227.3428571,1398.064854,190.7003012,175393,49887,125506,32167,23156,9011,143226,26731,116495,110.0183117,15543540,62,54,62,20184,6741,6463,1493,753,4734,14038826,4768495,4161867,1335474,688835,3084155,15921,5714,4134,1188,501,4384,10742804,3887264,2281864,1428120,530913,2614643,108.9585495,131.37236,80.96513396,107.3114375,1671398,395239,144811,1131348,143.1029699,143.4912209,154.7028121,226947,215178,348564,117.64,118.43,116.93,117.61,118.58,117.2,120.11,118.61,120.96,103.81,103.44,109.19,103.73,103.37,109.19,117.4742107,115.4309252,3758,3643,131.54,83.16,77.83,83.37,89.93,117.14,101.94,97.6,97.81,98.3,99.05,96.45,72.7,8023.81,4832.73,2875.76,532.36,1169.43,473.6,815.3,70.84,2249.37,85.79,561.2337778,236.5993133,15784.7,21638.9,110.1059824,1198.9,99.6,98.8,99.9,71.46282974,68.59122402,75.31486146,2.98,2.97,2.99,147.5196867,3089.4542,112.9216723,112.4006384,295079.8,460042.1,82.495,86.752
2020-08-01,148.4178074,69.56758862,178.8797255,86.06064769,48.90142268,250.7368028,177.2396825,326.3598326,172.5723546,136721,17858,118862,25060,11618,13442,111661,6240,105421,110.0183117,15543540,70,62,63,17701,5831,5801,1272,661,4136,10116021,3299859,2593815,1158696,714723,2348928,13575,5158,3422,1277,437,3281,8672910,2726009,1928606,1420360,363219,2234716,108.9585495,131.37236,80.96513396,107.3114375,1671398,395239,144811,1131348,143.1029699,143.4912209,154.7028121,226947,215178,348564,117.79,118.59,117.09,117.67,118.7,117.35,120.22,118.72,121.1,103.86,103.52,108.74,103.77,103.45,108.74,93.09159112,98.51077313,2978,3109,131.54,84.71,79.58,84.5,90.78,116.39,101.94,121.06,97.81,98.3,99.05,96.45,76.28,8664,4968.86,2687.46,529.43,1133.52,481.09,848.24,71.63,2326.17,85.82,561.2337778,236.5993133,15784.7,21638.9,108.9993204,1186.85,100.4,99.4,100.2,70.02398082,67.43648961,73.55163728,2.92,2.92,2.92,147.9687845,3098.8595,112.9216723,112.4006384,295079.8,460042.1,83.137,87.207
