date,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var81,var82,var83,var84,var85,var86,var87,var88,var89,var90,var91,var92,var93,var94,var95,var96,var97,var98,var99,var100,var101,var102,var103,var104,var105,var106,var107,var108,var109,var110,var111,var112,var113,var114,var115,var116,var117,var118,var119,var120,var121,var122,var123,var124,var125,var126,var127,var128,var129,var130,var131,var132,var133,var134,var135,var136,var137,var138
2005-05-01,108.112333,109.1079081,107.7293523,92.76760878,81.63986868,142.0817012,115.2047619,450.41841,104.7128732,99592,28008,71584,27013,19396,7617,72579,8612,63967,57.34034751,8101124,93,77,72,12582,3773,3590,1847,855,2517,11806643,6252490,2007932,1131246,865182,1549793,11970,3858,3430,1867,655,2160,8691817,3753744,1950714,1103430,691827,1192102,112.0083365,131.3480958,98.49320123,108.7822238,1718181,395166,176161,1146854,58.61088341,58.14722691,53.37887019,92951,87197,120269,70.22,70.58,70.26,69.07,69.35,68.19,68.66,69.88,70.58,75.02,73.03,98.83,75.13,73.12,98.83,,,,,,,,,,,,,43.64,90.3,104.32,90.37,89.11,61.85,81.73,97.02,78.42,80.35,80.76,77.55,73.26,,,,,,,471.48,48.45,970.21,109.41,,,,,92.04213581,1002.21,58.4,62.2,62,,,,,150.5995204,146.1893764,157.1788413,6.28,6.33,6.24,47.09413424,986.2763,73.27817103,70.1737506,191485.9,287212.6,52.512,49.638
2005-06-01,123.4522737,112.1036229,127.8383097,103.9012329,74.46333866,234.3592613,132.4888889,579.8117155,118.4880828,113723,28777,84946,30255,17691,12564,83468,11086,72382,57.34034751,8101124,92,77,70,12007,3698,3509,1849,850,2101,8568909,3593426,1652561,1534043,660334,1128546,10415,3173,3129,1705,570,1838,7147758,2743941,2045287,1036926,519976,801628,112.0083365,131.3480958,98.49320123,108.7822238,1718181,395166,176161,1146854,58.61088341,58.14722691,53.37887019,92951,87197,120269,69.9,70.21,69.96,68.93,69.19,67.97,68.53,69.82,70.26,74.34,72.37,98.53,74.45,72.47,98.53,,,,,,,,,,,,,43.64,90.83,105.28,94.04,89.11,61.85,81.73,97.02,78.42,79.54,79.79,77.34,71.52,,,,,,,503.21,53.38,1008.16,127.66,,,,,92.83746303,1010.87,58.3,62.4,62.1,,,,,149.6402878,145.4965358,155.6675063,6.24,6.3,6.18,47.40713654,992.8314,73.27817103,70.1737506,191485.9,287212.6,52.94,49.721
2005-07-01,84.96835615,88.25866771,83.69853118,66.1355129,42.74349693,169.8004104,93.67301587,653.8179916,76.14097695,78272,22656,55616,19258,10155,9103,59014,12501,46513,57.34034751,8101124,85,73,71,10883,3320,3411,1593,779,1780,8049547,3075733,2025025,1141514,826377,980898,8908,2538,2856,1550,540,1424,6469065,1767840,1938089,1283647,711184,768305,112.0083365,131.3480958,98.49320123,108.7822238,1718181,395166,176161,1146854,58.84671165,58.32794297,53.73127042,93325,87468,121063,69.9,70.17,69.99,68.87,69.32,68.04,68.69,70.01,70.26,74.57,72.45,100.42,74.68,72.54,100.42,,,,,,,,,,,,,41.93,96.08,108.39,103.8,84.08,61.85,81.73,97.02,78.42,78.49,78.55,76.98,77.6,,,,,,,546.68,58.6,1111.29,143.15,,,,,95.27762981,1037.44,58.6,62.6,62.2,,,,,148.9208633,145.034642,154.6599496,6.21,6.28,6.14,47.84870898,1002.0791,74.29637252,71.23009775,194146.6,291536.1,53.379,49.775
2005-08-01,67.78297637,55.13439813,72.67035878,58.43263848,41.74593821,132.3820183,72.1047619,221.4958159,67.42895495,62441,14153,48288,17015,9918,7097,45426,4235,41191,57.34034751,8101124,88,75,66,10076,2798,3129,1599,805,1745,7908037,3641032,1682957,859639,753492,970917,9153,2659,2874,1617,549,1454,6554438,2244451,1837182,1309120,574453,589232,112.0083365,131.3480958,98.49320123,108.7822238,1718181,395166,176161,1146854,58.84671165,58.32794297,53.73127042,93325,87468,121063,69.85,70.06,69.96,68.87,69.29,67.96,68.63,70.12,70.17,74.57,72.52,99.32,74.68,72.61,99.32,,,,,,,,,,,,,41.93,98.16,110.43,102.84,88.19,62.58,81.73,97.02,78.42,77.87,77.79,76.87,84.01,,,,,,,503.95,59.3,1083.33,137.68,,,,,93.7834065,1021.17,59,62.9,62.3,,,,,147.7218225,144.5727483,152.8967254,6.16,6.26,6.07,48.36134689,1012.8151,74.29637252,71.23009775,194146.6,291536.1,53.573,49.874
2005-09-01,68.74151912,78.91702376,64.81158199,69.59717023,53.67034262,140.1790711,68.34603175,392.625523,58.19637245,63324,20258,43066,20266,12751,7515,43058,7507,35551,57.34034751,8101124,93,74,69,10581,2927,3220,1714,766,1954,7205502,2758213,1581898,1348593,746656,770142,9537,2746,2801,1717,556,1717,6345708,2185586,1501489,1328014,377031,953608,112.0083365,131.3480958,98.49320123,108.7822238,1718181,395166,176161,1146854,58.84671165,58.32794297,53.73127042,93325,87468,121063,69.87,70.03,70.03,68.88,69.43,68.06,68.7,70.38,70.2,74.5,72.37,99.82,74.6,72.47,99.82,,,,,,,,,,,,,41.93,102.3,114.71,106.03,88.19,62.58,81.73,97.02,78.42,76.98,76.69,76.73,91.11,,,,,,,571.95,61.15,1221.01,161.88,,,,,94.53281414,1029.33,59.3,63.1,62.5,,,,,147.4820144,144.8036952,152.3929471,6.15,6.27,6.05,48.30605782,1011.6572,74.29637252,71.23009775,194146.6,291536.1,53.702,50.277
2005-10-01,70.68574344,58.25866771,75.48759933,70.07452179,43.09706204,189.6288006,70.96825397,246.6527197,65.46948664,65115,14955,50160,20405,10239,10166,44710,4716,39994,57.34034751,8101124,92,82,67,11282,2997,3324,1706,1050,2205,9090004,3943580,1703728,1088481,1225572,1128643,9983,2774,3038,1655,692,1824,6715023,2232129,1982896,1116459,507773,875766,112.0083365,131.3480958,98.49320123,108.7822238,1718181,395166,176161,1146854,58.84671165,58.32794297,53.73127042,93325,87468,121063,69.84,69.94,70.04,68.83,69.45,68.09,68.71,70.47,70.07,74.64,72.52,100.52,74.75,72.61,100.52,,,,,,,,,,,,,41.93,103.56,112.68,106.12,91.54,62.58,81.73,97.02,78.42,75.98,75.35,77.03,86.5,,,,,,,587.46,75.12,1158.11,160.77,,,,,96.08673291,1046.25,59.5,63.3,62.6,,,,,149.6402878,145.9584296,155.4156171,6.24,6.32,6.17,48.35983323,1012.7834,75.14010938,71.95127732,196351.4,294487.8,53.685,50.619
2005-11-01,82.83633127,89.58317102,80.2311582,110.1308424,72.59449449,276.478269,70.22063492,300.6799163,63.00746464,76308,22996,53312,32069,17247,14822,44239,5749,38490,57.34034751,8101124,96,83,72,11875,2762,3590,2076,920,2527,8355071,3726185,1701544,1159568,632048,1135726,11124,2713,3124,2162,816,2309,8278817,3641090,1645480,1265283,661646,1065318,112.0083365,131.3480958,98.49320123,108.7822238,1718181,395166,176161,1146854,58.84671165,58.32794297,53.73127042,93325,87468,121063,69.8,69.94,69.98,68.81,69.28,67.85,68.34,70.64,69.9,74.79,72.74,99.53,74.98,72.9,99.53,,,,,,,,,,,,,41.93,100.7,109.03,101.1,102.08,57.87,81.73,97.02,78.42,75.8,75.08,77.14,92.34,,,,,,,712.39,85.58,1297.44,192.11,,,,,95.64406811,1041.43,59.8,63.9,62.9,,,,,151.3189448,146.8822171,157.6826196,6.31,6.36,6.26,48.37283063,1013.0556,75.14010938,71.95127732,196351.4,294487.8,53.682,50.738
2005-12-01,160.0180202,220.8414492,136.5232964,224.4342182,198.0722283,341.2609588,130.2444444,503.7656904,118.5535621,147407,56690,90717,65353,47058,18295,82054,9632,72422,57.34034751,8101124,93,83,78,16399,4589,4967,2205,1018,3620,16687571,9212339,2654735,1260190,1023810,2536497,8401,1857,2461,1824,483,1776,5565965,1747207,1504510,1058424,538751,717073,112.0083365,131.3480958,98.49320123,108.7822238,1718181,395166,176161,1146854,58.84671165,58.32794297,53.73127042,93325,87468,121063,69.78,69.9,69.96,68.79,69.43,68.05,68.5,70.8,69.75,74.64,72.81,95.84,74.75,72.98,95.84,,,,,,,,,,,,,41.93,99.4,108.39,101,103.31,57.87,81.73,97.02,78.42,75.48,74.68,77.14,89.6,,,,,,,701.79,75.86,1379.37,198.61,,,,,94.05708723,1024.15,60.2,64.3,63.1,,,,,152.5179856,147.8060046,159.4458438,6.36,6.4,6.33,48.69689171,1019.8423,75.14010938,71.95127732,196351.4,294487.8,53.785,50.818
2006-01-01,71.35878592,58.56641995,76.3017698,43.76180501,44.57445913,40.16041783,84.11428571,232.4267782,79.47223677,65735,15034,50701,12743,10590,2153,52992,4444,48548,61.92135426,8748335,94,83,72,11299,3710,3088,1740,843,1918,8621922,4053117,1744802,1141358,752173,930472,6583,1382,1921,1477,404,1399,4016006,1016271,1155951,982407,363926,497451,111.9207211,138.7310789,90.18092767,107.9580485,1716837,417378,161294,1138165,60.74973201,60.01573763,55.08583653,96343,89999,124115,70.3,70.47,70.45,69.36,70.02,68.77,69.06,71.26,70.31,74.19,72.52,93.65,74.37,72.69,93.65,,,,,,,,,,,,,43.21,100.93,109.46,103.9,101.85,57.87,81.73,97.02,78.42,75.49,74.66,77.23,94.25,3368.33,2842.02,1043.74,996.85,956.29,947.31,690.24,78.41,1399.83,193.01,,,,,90.64801719,987.03,60.6,64.8,63.4,,,,,153.7170264,148.960739,160.7052897,6.41,6.45,6.38,49.04991759,1027.2356,76.09543625,73.13064303,198847.8,299314.8,53.964,51.002
2006-02-01,60.21450515,82.65290222,51.5470744,68.55317834,68.49061369,68.83044208,56.36031746,258.6297071,50.02946569,55469,21217,34252,19962,16272,3690,35507,4945,30562,61.92135426,8748335,86,77,73,9544,2599,2863,1412,886,1784,7438973,3431538,1370308,1209244,648621,779262,8021,2296,2309,1429,528,1459,6428259,2635073,1447377,1089579,436441,819789,111.9207211,138.7310789,90.18092767,107.9580485,1716837,417378,161294,1138165,60.74973201,60.01573763,55.08583653,96343,89999,124115,70.28,70.42,70.42,69.43,69.98,68.69,69.03,71.26,70.26,73.82,72.23,92.47,74,72.39,92.47,,,,,,,,,,,,,43.21,101.83,109.89,104,101.85,57.87,81.73,97.02,78.42,75.52,74.7,77.23,97.83,3282.73,2800.46,1011.77,947.59,956.29,947.31,682.36,76.48,1371.59,191.74,,,,,89.10420072,970.22,60.8,64.9,63.7,,,,,154.9160671,149.8845266,162.4685139,6.46,6.49,6.45,49.39004635,1034.3588,76.09543625,73.13064303,198847.8,299314.8,54.208,51.222
2006-03-01,79.33542483,88.68328788,75.72537924,70.59995192,70.71723209,70.06155568,83.37301587,311.9246862,76.2211891,73083,22765,50318,20558,16801,3756,52525,5964,46562,61.92135426,8748335,93,88,69,13312,3700,3711,2298,1022,2581,10786941,4405924,2185641,1558500,1003769,1633107,12607,3581,3571,2354,633,2468,7022833,2203712,1763000,1348099,649087,1058935,111.9207211,138.7310789,90.18092767,107.9580485,1716837,417378,161294,1138165,60.74973201,60.01573763,55.08583653,96343,89999,124115,70.3,70.43,70.46,69.45,70.08,68.8,69.13,71.36,70.34,74.19,72.59,93.35,74.37,72.69,93.35,,,,,,,,,,,,,43.21,102.17,110.32,105.74,101.85,57.14,81.73,97.02,78.42,75.58,74.76,77.29,90.12,3261.2,2825.1,937.43,1044.95,956.29,947.31,665.21,81.44,1359.6,204.91,,,,,89.55145749,975.09,61,65.2,63.9,,,,,156.1151079,151.039261,163.4760705,6.51,6.54,6.49,49.59865885,1038.7277,76.09543625,73.13064303,198847.8,299314.8,54.556,51.606
2006-04-01,70.53593721,52.95286326,77.32964122,63.20271987,40.33588686,164.5401977,73.92539683,209.7280335,69.67489523,64977,13593,51384,18404,9583,8821,46573,4010,42563,61.92135426,8748335,88,88,79,12372,3485,3364,1898,858,2767,9247211,3517591,2217288,1025442,789788,1697102,12045,3778,3277,1789,630,2571,7619863,2821968,1744658,1310982,617645,1124610,111.9207211,138.7310789,90.18092767,107.9580485,1716837,417378,161294,1138165,60.74973201,60.01573763,55.08583653,96343,89999,124115,70.44,70.5,70.68,69.45,70.48,69.04,69.25,72.35,70.48,75.09,73.54,93.15,75.2,73.63,93.15,,,,,,,,,,,,,43.21,105.24,113.85,110.57,95.02,57.14,81.73,97.02,78.42,75.03,74.11,77.09,95.4,3439.84,2948.43,1021.06,1081.42,956.29,947.31,685.44,89.49,1419.73,236.75,,,,,87.6549786,954.44,61,65.4,64.3,,,,,156.1151079,150.8083141,163.7279597,6.51,6.53,6.5,49.96501638,1046.4002,77.10062656,73.664937,201474.5,301501.6,55.038,51.897
2006-05-01,93.35533386,68.55473315,102.9391404,81.85720663,49.38126105,225.7787726,98.66984127,306.7468619,92.15721582,85998,17598,68401,23836,11732,12104,62162,5865,56297,61.92135426,8748335,83,82,64,14032,4100,3904,1986,945,3097,9312808,3462040,2342020,1348479,847059,1313210,12670,4113,3441,1891,617,2608,7400653,2559673,1897762,1153123,682428,1107667,111.9207211,138.7310789,90.18092767,107.9580485,1716837,417378,161294,1138165,60.74973201,60.01573763,55.08583653,96343,89999,124115,70.72,70.7,71.04,69.59,70.92,69.27,69.25,73.65,70.58,76.29,74.71,94.16,76.4,74.87,94.16,,,,,,,,,,,,,43.21,106.38,115.57,112.5,84.73,57.14,81.73,97.02,78.42,75.01,74.11,76.99,112.03,3197.63,2738.29,971.42,995.03,956.29,947.31,630.5,85.13,1317.7,205.91,,,,,86.45739581,941.4,61.2,65.8,64.5,,,,,156.3549161,151.2702079,163.7279597,6.52,6.55,6.5,50.4684291,1056.943,77.10062656,73.664937,201474.5,301501.6,55.6,52.082
2006-06-01,114.672326,86.68484612,125.4860944,79.33308149,52.28975503,199.1979108,131.0063492,514.0690377,119.0168282,105635,22252,83383,23101,12423,10679,82534,9829,72705,61.92135426,8748335,89,80,63,18251,5060,5571,2545,1059,4016,14132049,5383972,3837491,1488921,1099346,2322319,13806,4179,3407,2245,751,3224,8878992,3462348,1958421,1377719,564583,1515921,111.9207211,138.7310789,90.18092767,107.9580485,1716837,417378,161294,1138165,60.74973201,60.01573763,55.08583653,96343,89999,124115,70.89,70.92,71.19,69.65,71.24,69.56,69.73,73.87,70.83,76.88,75.21,95.84,76.99,75.38,95.84,,,,,,,,,,,,,43.21,106.76,114.92,112.5,87.47,57.14,81.73,97.02,75.63,75.51,75.03,76,98.75,3231.35,2687.39,896.65,997.46,956.29,947.31,590.68,77.22,1295.15,184.81,,,,,87.7211028,955.16,61.1,65.8,64.7,,,,,156.5947242,151.7321016,163.9798489,6.53,6.57,6.51,51.07796017,1069.7082,77.10062656,73.664937,201474.5,301501.6,55.866,52.141
2006-07-01,92.13734409,54.08648228,106.8384301,56.41677255,40.54634228,126.7487409,108.647619,222.332636,105.0893793,84876,13884,70992,16428,9633,6795,68448,4251,64197,61.92135426,8748335,81,74,60,25912,5747,9145,4870,1520,4630,21079985,7047998,6532315,2859471,2199543,2440658,12025,3290,3363,1967,536,2869,6674062,1877027,1664484,1133680,967010,1031861,111.9207211,138.7310789,90.18092767,107.9580485,1716837,417378,161294,1138165,61.8923009,60.88664235,55.32150973,98155,91305,124646,70.84,70.83,71.15,69.67,71.28,69.61,69.88,73.7,70.99,76.59,75,94.95,76.77,75.16,94.95,,,,,,,,,,,,,43.21,108.98,115.14,117.53,89.9,57.14,81.73,97.02,73.4,75.16,74.65,75.8,108.23,3195.5,2708.73,945.25,1039.95,956.29,947.31,557.66,76.87,1297.82,200.47,,,,,87.26098856,950.15,60.9,65.6,65,,,,,157.793765,152.6558891,165.2392947,6.58,6.61,6.56,51.64871391,1081.6613,78.07210261,74.85385589,204013.1,306367.7,55.986,52.171
2006-08-01,77.55077671,67.75613557,81.33578136,49.25306501,43.12231669,76.42230927,90.63015873,373.9016736,81.76401257,71439,17393,54046,14342,10245,4097,57097,7149,49948,61.92135426,8748335,76,68,51,14606,4595,4570,1611,861,2969,8352091,3498817,2080335,798073,763207,1211659,13469,4103,3755,2198,704,2709,7493863,1996641,2418800,1454966,650099,973357,111.9207211,138.7310789,90.18092767,107.9580485,1716837,417378,161294,1138165,61.8923009,60.88664235,55.32150973,98155,91305,124646,70.81,70.78,71.13,69.7,71.34,69.53,69.99,73.88,71.06,76.88,75.21,96.04,77.08,75.38,96.04,,,,,,,,,,,,,43.21,109.87,115.25,117.33,93.13,57.03,81.73,97.02,70.77,74.93,74.34,75.8,119.74,3304.67,2787.73,1016.12,984.92,956.29,947.31,572.83,76.97,1352.74,206.85,,,,,88.2317286,960.72,60.9,65.7,65.2,,,,,159.2326139,153.8106236,167.0025189,6.64,6.66,6.63,51.99551805,1088.9243,78.07210261,74.85385589,204013.1,306367.7,56.121,52.273
2006-09-01,123.0614748,85.12660693,137.7182157,105.0448161,75.90285378,234.1913822,131.3888889,199.7384937,129.2496071,113363,21852,91511,30588,18033,12555,82775,3819,78956,61.92135426,8748335,88,80,51,17315,5654,5165,1970,1069,3457,11108835,5466604,2222017,1155590,660569,1604055,14700,4983,3749,2225,780,2963,6518969,1628142,1737490,1272008,820659,1060670,111.9207211,138.7310789,90.18092767,107.9580485,1716837,417378,161294,1138165,61.8923009,60.88664235,55.32150973,98155,91305,124646,71.33,71.25,71.7,70.14,72,69.99,70.37,75.17,71.49,77.26,75.72,95.14,77.44,75.89,95.14,,,,,,,,,,,,,43.21,106.38,108.93,112.79,99.22,56.83,81.73,97.02,69,74.78,74.15,75.82,104.92,3404.08,2835.48,1075.64,979.48,956.29,947.31,600.42,81.65,1371.41,211.78,,,,,87.58518083,953.68,61.3,66.1,65.4,,,,,159.2326139,153.8106236,167.5062972,6.64,6.66,6.65,52.60682061,1101.7266,78.07210261,74.85385589,204013.1,306367.7,56.392,52.714
2006-10-01,70.97015816,63.41254383,73.89086203,82.41354442,51.99511743,217.2169371,65.68095238,205.2824268,61.31155055,65377,16278,49099,23998,12353,11645,41379,3925,37454,61.92135426,8748335,90,83,60,14729,4382,4696,1621,964,3066,7353116,2657705,1988460,1044251,701704,960996,13128,4159,3455,1958,700,2856,7122665,2504766,1798595,1217630,596243,1005431,111.9207211,138.7310789,90.18092767,107.9580485,1716837,417378,161294,1138165,61.8923009,60.88664235,55.32150973,98155,91305,124646,71.37,71.25,71.73,70.25,71.93,69.86,70.22,75.25,71.48,77.41,75.8,95.95,77.53,75.97,95.95,,,,,,,,,,,,,43.21,100.38,105.93,107.19,99.22,56.73,81.73,97.02,67.78,74.67,74.06,75.64,97.65,3438.66,2826.73,1012.47,990.04,956.29,947.31,586.1,84.1,1364.55,231.91,,,,,87.63569238,954.23,61.7,67,65.6,,,,,159.2326139,154.2725173,167.0025189,6.64,6.68,6.63,53.16504969,1113.4174,79.21555586,75.43723512,207001.1,308755.4,57.151,53.264
2006-11-01,114.1914263,105.0564862,117.7221286,126.4706892,80.78541965,328.9311696,108.515873,406.6422594,99.18478261,105192,26968,78224,36827,19193,17634,68365,7775,60590,61.92135426,8748335,88,79,56,18252,5148,5865,2183,1153,3903,10531260,3638306,3148748,1384627,840846,1518733,15644,4562,4146,2291,854,3791,8422776,3066045,1814176,1434111,616650,1491794,111.9207211,138.7310789,90.18092767,107.9580485,1716837,417378,161294,1138165,61.8923009,60.88664235,55.32150973,98155,91305,124646,71.35,71.21,71.72,70.29,71.88,69.83,70.17,75.2,71.55,77.04,75.51,94.95,77.22,75.67,94.95,,,,,,,,,,,,,43.21,98.3,104.96,105.83,94.5,59.64,81.73,97.02,67.17,74.1,73.34,75.59,95.32,3603.8,2949.26,1048.27,1015.29,956.29,947.31,622.17,97.71,1432.21,259.23,,,,,85.9816689,936.22,62.1,67.4,65.8,,,,,158.2733813,153.5796767,165.4911839,6.6,6.65,6.57,53.74747817,1125.615,79.21555586,75.43723512,207001.1,308755.4,58.925,53.804
2006-12-01,197.6139559,292.1347877,161.1019143,186.8333391,166.5544238,276.7021078,202.5968254,1852.562762,150.9543609,182040,74991,107049,54404,39570,14834,127636,35421,92215,61.92135426,8748335,87,80,61,18659,5045,5854,2316,1200,4244,15305378,7297171,2900393,1799007,1032954,2275853,12342,3311,3235,2185,661,2950,7271402,2661639,1569805,1305845,564852,1169261,111.9207211,138.7310789,90.18092767,107.9580485,1716837,417378,161294,1138165,61.8923009,60.88664235,55.32150973,98155,91305,124646,71.21,71.01,71.6,70.24,71.78,69.74,70.11,74.93,71.6,76.51,74.92,94.55,76.62,75.09,94.55,,,,,,,,,,,,,43.21,98.47,107,106.22,88.42,59.64,81.73,97.02,66.93,73.63,72.88,75.14,102,3656.38,2954.89,1024.05,1048.69,956.29,947.31,606.15,95.02,1434.46,248.09,,,,,85.02011278,925.75,62.2,67.8,65.9,,,,,158.2733813,153.8106236,165.2392947,6.6,6.66,6.56,54.21807271,1135.4705,79.21555586,75.43723512,207001.1,308755.4,60.024,54.11
2007-01-01,81.5065296,74.72146474,84.12894293,63.85521481,58.98644667,85.41316918,89.66507937,270.1882845,84.0148638,75083,19181,55902,18594,14014,4579,56489,5166,51323,65.99314319,9323603,83,78,55,14335,3951,5194,1762,958,2470,7435760,2112089,2533482,1217791,725701,846697,10038,2839,2991,1775,530,1903,4995444,1288508,1446985,1081863,499745,678343,112.6181896,137.6584656,90.7042537,109.1901854,1727536,414151,162230,1151155,62.93082792,61.84557112,55.99612981,99802,92743,126166,71.62,71.4,72,70.81,72.11,70.14,70.72,74.81,72.15,76.06,74.41,95.55,76.25,74.58,95.55,,,,,,,,,,,,,49.03,97.08,106.14,104.29,88.42,59.64,81.73,97.02,67.23,73.62,72.88,75.09,89.28,3513.63,2833.33,889.76,1042.34,956.29,947.31,576.37,89.85,1360.23,222.52,,,,,85.99452639,936.36,62.3,67.9,66.2,,,,,159.7122302,155.1963048,166.7506297,6.66,6.72,6.62,54.6593491,1144.712,80.29410628,76.70008732,209819.5,313924.1,60.548,54.343
2007-02-01,79.7533625,71.23100896,83.04689381,75.12620626,66.27662261,114.3443387,81.89206349,132.792887,80.29891304,73468,18285,55183,21876,15746,6130,51592,2539,49053,65.99314319,9323603,84,78,63,13156,3781,4585,1847,920,2023,7981370,2437719,2474523,1154940,1059271,854917,10031,3087,3118,1595,511,1720,6237816,1766833,1946103,1333596,469848,721436,112.6181896,137.6584656,90.7042537,109.1901854,1727536,414151,162230,1151155,62.93082792,61.84557112,55.99612981,99802,92743,126166,71.64,71.44,72.02,70.78,72.15,70.26,70.83,74.62,72.31,76.22,74.56,96.14,76.4,74.65,96.14,,,,,,,,,,,,,49.03,97.25,106.25,104.29,96.08,59.64,81.73,97.02,68.69,73.01,71.99,75.48,84.54,3655.53,2964.44,954.38,1137.81,1017.71,1045.18,600.93,95.72,1417.34,242.02,,,,,86.05514024,937.02,62.6,68.2,66.5,,,,,160.911271,156.1200924,168.2619647,6.71,6.76,6.68,55.10126055,1153.9668,80.29410628,76.70008732,209819.5,313924.1,60.768,54.505
2007-03-01,103.5475852,143.0502532,88.28858656,98.8495484,91.24926341,132.5312442,105.7190476,786.7154812,84.40446569,95387,36721,58666,28784,21679,7105,66603,15042,51561,65.99314319,9323603,89,81,69,21316,7505,6515,2038,1286,3972,10657288,3617298,3333548,1410312,1039374,1256756,17263,6426,4719,2229,892,2997,7844163,2378402,2454944,1355061,765507,890249,112.6181896,137.6584656,90.7042537,109.1901854,1727536,414151,162230,1151155,62.93082792,61.84557112,55.99612981,99802,92743,126166,71.82,71.65,72.19,70.93,72.27,70.4,70.86,74.78,72.64,76.81,75,98.03,76.92,75.09,98.03,,,,,,,,,,,,,49.03,100.61,111.5,107.09,94.28,63.73,81.73,97.02,68.69,73.13,72.06,75.78,103.14,3774.31,3027.96,1015.97,1142.62,1116.17,1081.66,648.99,104.5,1452.55,242,,,,,86.62821667,943.26,62.8,68.4,66.7,,,,,161.8705036,156.812933,169.7732997,6.75,6.79,6.74,55.36753049,1159.5432,80.29410628,76.70008732,209819.5,313924.1,60.88,54.727
2007-04-01,101.1365733,96.59524737,102.8924874,86.6753666,65.23697281,181.6825219,107.8206349,486.2447699,95.97629649,93166,24796,68370,25239,15499,9740,67927,9297,58630,65.99314319,9323603,90,84,74,22109,7321,6726,2288,1197,4577,11140890,2866357,2679393,1941027,2231943,1422170,18335,6604,4905,2158,756,3912,10143828,3329549,2868172,1504430,1091710,1349967,112.6181896,137.6584656,90.7042537,109.1901854,1727536,414151,162230,1151155,62.93082792,61.84557112,55.99612981,99802,92743,126166,72.3,72.16,72.69,71.11,72.94,70.98,71.28,75.86,73.28,78.23,76.6,97.43,78.35,76.69,97.43,,,,,,,,,,,,,53.33,103.96,115.14,110.86,94.48,63.88,81.73,97.02,69.78,73.38,72.21,76.42,92.99,4003.63,3175.64,1079.39,1131.83,1229.55,1242.7,675.88,116.75,1542.24,277.73,,,,,85.54818801,931.5,63,68.8,66.8,,,,,162.3501199,157.2748268,170.0251889,6.77,6.81,6.75,55.74205794,1167.3868,81.56323224,78.02722192,213135.9,319355.9,60.959,54.921
2007-05-01,95.27133382,103.8137904,91.97267036,83.64298225,63.63330247,172.3185973,100.6460317,603.0334728,84.92175223,87763,26649,61114,24356,15118,9238,63407,11530,51877,65.99314319,9323603,92,87,69,22254,7222,7379,2275,1185,4193,12459835,5095970,3053686,1439801,1033008,1837370,18687,6523,5131,2402,858,3773,9820033,3132459,2135344,2149255,851832,1551143,112.6181896,137.6584656,90.7042537,109.1901854,1727536,414151,162230,1151155,62.93082792,61.84557112,55.99612981,99802,92743,126166,72.45,72.36,72.85,71.17,73.14,71.12,71.51,76.11,73.54,78.53,76.89,97.74,78.72,77.06,97.74,,,,,,,,,,,,,53.33,107.27,117.39,111.15,97.33,61.71,81.73,97.02,70.45,73.95,72.44,78.17,112.09,4431.2,3447.58,1205.17,1135.63,1483.62,1606.31,747.87,147.87,1700.91,356.11,,,,,85.21848539,927.91,63.2,69,67,,,,,162.8297362,157.7367206,170.5289673,6.79,6.83,6.77,55.95874965,1171.9249,81.56323224,78.02722192,213135.9,319355.9,60.979,54.954
2007-06-01,145.5769168,139.8597585,147.7877438,82.58525361,68.5958414,144.5812348,174.6920635,1025.366109,148.0667234,134104,35902,98202,24048,16297,7751,110056,19605,90451,65.99314319,9323603,94,85,74,18065,5861,5965,1949,1027,3263,9473241,3088407,2863792,1307573,832292,1381177,15436,5484,4175,2027,633,3117,9830530,4551073,1963026,1192461,598749,1525221,112.6181896,137.6584656,90.7042537,109.1901854,1727536,414151,162230,1151155,62.93082792,61.84557112,55.99612981,99802,92743,126166,72.52,72.48,72.87,71.21,73.23,71.21,71.64,76.12,73.7,78.53,76.96,96.64,78.64,77.13,96.64,,,,,,,,,,,,,53.33,108.09,116.75,112.6,99.02,61.71,81.73,97.02,70.15,74.51,73.12,78.28,105.3,4548.94,3530.94,1297.08,1118.18,1434.84,1534.67,778.69,139.88,1743.6,339.74,,,,,85.25613945,928.32,63.6,69.2,67.2,,,,,163.0695444,157.9676674,170.7808564,6.8,6.84,6.78,56.58475426,1185.0351,81.56323224,78.02722192,213135.9,319355.9,61.062,54.962
